2280	1
2286	1
2322	1
2324	1
2337	1
2360	1
2385	1
2405	1
2412	1
2449	1
2470	1
2481	1
2483	1
2484	1
2492	1
2500	1
2514	1
2516	1
2542	1
2564	1
2566	1
2568	2
2579	1
2584	1
2590	1
2595	1
2596	2
2599	1
2610	2
2611	1
2615	1
2624	1
2625	1
2627	1
2638	1
2640	1
2644	1
2664	1
2668	1
2674	1
2677	1
2678	1
2688	1
2692	1
2693	1
2700	1
2702	1
2706	1
2724	1
2728	2
2737	1
2742	1
2762	3
2767	1
2768	2
2770	1
2771	1
2786	1
2787	1
2792	2
2793	1
2794	2
2798	1
2802	1
2817	1
2819	1
2821	1
2822	1
2823	1
2827	1
2828	1
2835	1
2837	1
2838	1
2852	1
2853	1
2864	1
2867	4
2868	1
2871	1
2874	1
2881	1
2885	1
2893	3
2899	1
2900	1
2902	1
2905	1
2906	1
2907	1
2909	1
2911	1
2913	2
2918	1
2919	1
2920	1
2921	2
2922	1
2923	1
2926	1
2931	2
2934	3
2935	1
2936	1
2937	1
2940	2
2941	1
2942	2
2943	3
2948	2
2950	1
2951	2
2953	1
2955	1
2956	2
2958	2
2959	2
2960	1
2962	1
2963	1
2964	2
2967	1
2969	2
2973	1
2974	1
2975	1
2976	1
2977	1
2981	1
2984	2
2985	1
2986	1
2987	1
2990	1
2994	1
2995	2
2997	1
2998	1
3000	1
3001	1
3004	1
3007	2
3012	1
3013	1
3015	2
3016	1
3019	1
3021	2
3022	1
3023	3
3024	2
3027	3
3028	2
3029	2
3031	3
3033	1
3035	2
3037	1
3041	1
3042	1
3043	3
3044	1
3045	1
3046	2
3048	1
3049	1
3050	1
3051	2
3052	1
3053	1
3054	1
3056	2
3057	1
3058	1
3059	2
3060	4
3061	1
3062	1
3064	1
3065	5
3066	1
3067	2
3068	1
3070	1
3072	2
3073	1
3074	2
3075	1
3076	1
3077	2
3078	1
3079	1
3080	2
3081	1
3084	1
3085	3
3087	2
3088	4
3090	1
3091	2
3092	1
3093	1
3094	1
3095	5
3096	1
3097	2
3098	1
3099	3
3100	2
3101	1
3102	1
3103	1
3104	2
3105	1
3106	1
3107	1
3108	1
3109	1
3110	2
3114	4
3115	1
3116	1
3117	1
3118	1
3120	1
3121	1
3122	2
3123	1
3124	1
3125	1
3127	2
3129	2
3131	1
3133	3
3134	1
3137	1
3138	5
3139	2
3140	1
3142	1
3144	2
3145	1
3146	1
3147	2
3148	1
3149	2
3150	3
3151	3
3153	1
3154	1
3155	3
3156	1
3157	2
3159	2
3160	2
3162	2
3163	1
3164	2
3165	2
3166	1
3167	2
3171	2
3173	3
3174	1
3177	3
3178	2
3180	1
3182	2
3184	1
3186	3
3188	3
3189	2
3190	1
3191	2
3192	1
3193	3
3194	5
3195	3
3197	1
3199	3
3201	3
3202	1
3203	3
3204	2
3205	1
3206	1
3207	3
3208	3
3210	3
3211	2
3213	1
3214	3
3215	1
3216	2
3217	3
3218	3
3219	1
3221	1
3222	1
3226	1
3228	2
3232	2
3233	2
3234	1
3236	1
3237	1
3240	1
3241	1
3243	1
3244	4
3245	1
3247	2
3248	1
3249	1
3250	1
3251	4
3252	3
3254	3
3255	1
3257	2
3258	1
3259	1
3260	2
3261	1
3262	1
3263	2
3265	1
3266	1
3267	2
3269	4
3271	1
3272	2
3273	2
3275	3
3276	2
3278	3
3279	4
3281	4
3282	4
3283	1
3284	1
3285	2
3286	1
3287	4
3288	4
3290	4
3292	2
3293	1
3297	2
3299	2
3300	2
3301	1
3302	3
3304	1
3305	2
3306	1
3308	1
3310	1
3311	1
3312	3
3313	1
3314	3
3315	2
3317	2
3318	1
3319	3
3321	4
3322	2
3324	3
3325	1
3326	3
3327	2
3328	3
3329	2
3330	2
3331	2
3332	5
3333	2
3334	2
3335	3
3337	1
3338	1
3339	3
3341	2
3343	3
3345	2
3347	1
3348	4
3349	1
3350	2
3352	3
3353	6
3354	1
3355	1
3356	2
3357	3
3358	2
3359	4
3360	3
3361	3
3362	1
3364	1
3365	2
3366	1
3367	2
3368	1
3369	4
3370	1
3372	4
3373	1
3374	6
3375	3
3376	1
3377	3
3378	2
3379	2
3380	2
3381	2
3382	4
3383	2
3384	1
3385	1
3386	1
3387	3
3388	2
3390	1
3391	6
3392	1
3393	2
3394	3
3395	3
3396	2
3398	6
3400	3
3401	1
3402	4
3403	2
3405	1
3406	3
3407	3
3408	4
3409	5
3410	3
3411	2
3412	3
3413	1
3414	2
3415	2
3416	7
3417	1
3419	1
3420	2
3421	3
3422	4
3423	4
3424	3
3425	2
3426	3
3427	4
3428	8
3429	4
3430	1
3431	2
3432	1
3433	4
3434	3
3435	2
3437	3
3438	1
3439	1
3440	2
3441	3
3442	4
3443	3
3444	1
3445	2
3446	2
3447	3
3448	3
3449	3
3450	2
3451	1
3453	4
3454	3
3455	1
3456	1
3457	3
3458	4
3459	2
3460	5
3461	2
3462	3
3463	3
3464	1
3465	2
3466	1
3467	3
3468	1
3469	2
3470	5
3471	1
3472	1
3473	3
3474	4
3475	2
3476	4
3477	1
3479	2
3480	1
3481	2
3482	4
3483	1
3484	1
3485	6
3486	1
3487	4
3488	4
3489	1
3490	5
3491	1
3492	3
3493	2
3494	1
3495	3
3496	2
3497	3
3498	4
3499	3
3500	3
3501	2
3502	2
3503	2
3504	3
3505	6
3507	2
3508	3
3509	1
3510	3
3511	2
3512	2
3513	1
3514	7
3515	4
3516	3
3517	4
3518	3
3519	2
3520	3
3521	3
3522	4
3523	2
3524	5
3525	3
3526	4
3527	5
3528	1
3529	2
3530	4
3531	1
3532	4
3533	1
3534	7
3535	3
3536	2
3537	5
3538	1
