2055	1
2161	1
2173	1
2183	1
2193	1
2206	1
2232	1
2298	1
2314	1
2321	1
2349	1
2366	1
2372	1
2391	1
2393	1
2403	1
2404	1
2407	1
2412	1
2425	2
2451	1
2480	1
2491	1
2516	1
2520	1
2527	2
2536	1
2549	1
2551	1
2566	1
2568	1
2570	1
2576	1
2578	1
2579	1
2583	1
2586	1
2612	1
2624	1
2630	2
2637	1
2640	2
2643	1
2644	1
2650	2
2669	1
2670	1
2676	1
2678	1
2679	1
2681	1
2689	1
2690	1
2694	1
2699	1
2703	1
2705	1
2710	1
2712	2
2715	1
2717	1
2721	1
2722	1
2727	2
2729	1
2737	1
2743	1
2746	1
2749	1
2754	1
2757	2
2758	1
2760	2
2764	1
2765	1
2779	2
2782	1
2790	2
2791	1
2803	1
2807	2
2814	1
2817	1
2820	1
2824	1
2826	3
2829	2
2833	1
2834	1
2835	1
2837	1
2839	2
2840	1
2841	2
2854	1
2861	2
2864	1
2868	3
2869	1
2870	2
2874	1
2876	1
2879	2
2885	1
2887	1
2888	1
2889	1
2891	1
2892	1
2898	1
2901	1
2907	1
2908	1
2909	1
2910	2
2911	1
2916	1
2918	2
2920	1
2922	2
2925	3
2926	1
2927	3
2928	1
2929	2
2935	1
2936	1
2937	2
2939	1
2942	1
2943	2
2947	1
2957	1
2960	2
2966	1
2967	1
2969	1
2975	1
2976	1
2978	2
2981	1
2985	1
2987	3
2989	1
2990	2
2991	3
2993	1
2997	2
3000	1
3005	1
3008	1
3009	2
3010	1
3016	3
3018	1
3019	1
3020	2
3025	1
3026	2
3027	3
3029	2
3030	2
3031	1
3034	2
3035	1
3036	2
3037	1
3038	1
3039	1
3042	2
3052	1
3057	2
3058	1
3059	1
3061	1
3064	1
3070	1
3072	2
3073	2
3074	1
3076	2
3079	1
3080	2
3081	1
3083	1
3084	1
3085	2
3086	1
3087	1
3089	1
3090	1
3092	1
3094	1
3096	1
3100	2
3102	3
3104	1
3105	3
3107	2
3108	1
3109	2
3110	3
3112	1
3114	1
3116	1
3118	2
3120	3
3124	3
3126	1
3128	2
3130	1
3133	1
3135	2
3138	1
3140	1
3141	1
3142	2
3143	3
3144	1
3145	1
3146	2
3147	5
3148	2
3151	1
3152	2
3154	2
3155	2
3156	1
3157	3
3158	1
3161	1
3162	1
3163	1
3164	2
3166	1
3169	2
3170	2
3172	4
3174	1
3176	1
3178	1
3179	1
3180	4
3184	1
3185	2
3189	1
3191	3
3197	2
3200	2
3203	1
3204	1
3206	1
3208	1
3209	2
3210	4
3212	2
3213	2
3214	2
3216	1
3219	2
3221	1
3223	4
3226	2
3227	1
3228	1
3229	1
3230	1
3231	1
3232	3
3233	1
3234	1
3235	4
3236	2
3238	3
3239	1
3240	2
3241	1
3242	1
3244	2
3245	2
3247	1
3248	1
3249	3
3250	2
3251	2
3252	1
3253	2
3255	1
3257	2
3259	1
3260	1
3262	1
3263	2
3264	1
3265	1
3266	2
3267	1
3268	2
3269	3
3271	2
3273	2
3274	3
3278	1
3279	1
3281	2
3282	1
3283	2
3284	2
3285	1
3286	1
3288	1
3289	3
3290	1
3292	2
3293	2
3294	1
3299	2
3301	1
3302	2
3303	1
3304	2
3305	2
3306	1
3307	2
3308	2
3309	2
3311	1
3312	1
3313	1
3314	2
3315	1
3316	2
3317	1
3318	1
3321	2
3322	3
3323	1
3324	2
3327	2
3329	2
3330	2
3331	1
3334	1
3335	2
3336	3
3338	7
3339	2
3340	1
3341	4
3343	3
3344	1
3345	3
3348	2
3349	5
3350	1
3351	4
3352	1
3353	1
3355	1
3357	5
3358	1
3359	1
3361	4
3362	1
3363	3
3366	1
3368	2
3369	1
3370	1
3371	2
3372	3
3373	1
3374	5
3375	1
3376	2
3378	2
3380	2
3381	3
3384	2
3385	1
3386	1
3396	2
3397	2
3398	2
3399	2
3400	1
3401	1
3402	2
3403	2
3404	4
3405	2
3406	3
3407	4
3408	1
3409	1
3410	3
3411	2
3412	1
3413	6
3414	2
3415	2
3416	1
3417	5
3418	2
3419	3
3420	2
3421	1
3422	1
3424	1
3425	1
3426	3
3427	3
3428	1
3431	2
3432	2
3433	2
3434	2
3435	3
3436	2
3437	5
3438	2
3439	3
3440	2
3442	1
3443	3
3444	1
3445	2
3446	1
3447	2
3448	1
3449	3
3450	2
3451	1
3452	1
3453	1
3454	2
3455	1
3456	3
3459	4
3460	1
3461	1
3463	2
3464	3
3466	1
3467	4
3468	4
3469	1
3470	2
3471	1
3472	1
3474	2
3476	1
3478	1
3479	1
3481	4
3482	1
3483	3
3484	2
3485	1
3486	2
3487	2
3490	5
3491	3
3492	2
3493	2
3494	1
3495	2
3496	3
3497	2
3498	2
3499	1
3500	4
3501	3
3503	1
3504	1
3505	4
3506	4
3507	4
3508	3
3509	2
3510	2
3511	4
3512	3
3514	1
3515	1
3516	2
3517	2
3518	2
3519	1
3520	2
3521	6
3522	1
3524	5
3525	2
3528	2
3529	2
3530	3
3531	1
3532	2
3533	2
3534	3
3535	3
3536	4
3537	1
3538	2
3540	3
3541	2
3542	2
3543	1
3544	2
3545	1
3546	2
3547	2
3549	3
3550	3
3552	9
3553	1
3554	3
3555	2
3556	2
3557	5
3558	3
3559	1
3561	3
3562	3
3563	2
3564	1
3565	4
3566	1
3567	4
3569	2
3571	2
3572	1
3573	5
3574	2
3575	3
3576	1
3577	4
3578	1
3579	1
3580	3
3581	4
3582	2
3583	4
3584	3
3585	5
3586	3
3588	1
3590	2
3591	1
3592	3
3593	6
3594	2
3595	3
3596	1
3597	7
3598	3
3599	3
3600	3
3601	2
3602	3
3603	2
3604	4
3605	3
3606	2
3607	5
3608	4
3609	2
3610	3
3611	1
3612	4
3613	4
3614	3
3615	3
3616	1
3617	4
3618	5
3619	3
3620	2
3621	7
3622	3
3623	1
3624	5
3625	3
3626	2
3627	3
3628	2
3629	3
3630	5
3631	2
3632	4
3633	5
3634	2
3635	1
3636	5
3637	3
3638	5
3640	2
3641	4
3642	1
3643	1
3644	4
3645	3
3646	5
3647	4
3648	4
3649	6
3650	2
3651	2
3652	1
3653	3
3654	3
3655	4
3656	7
3657	5
3658	3
3659	2
3660	7
3661	1
3662	4
3663	4
3664	1
3665	5
3666	4
3667	6
3668	3
3669	2
3670	2
3671	1
3672	3
3673	5
3674	4
3675	5
3677	4
3678	1
3679	3
3680	1
3681	1
3682	2
3683	1
3684	1
3685	3
3686	2
3687	1
3688	4
3690	5
3691	5
3692	4
3693	3
3694	2
3695	3
3696	4
3697	3
3698	4
3699	4
3700	1
3701	1
3702	5
3703	6
3704	5
3705	5
3706	6
3707	2
3708	1
3709	2
3710	4
3711	8
3712	4
3713	3
3714	3
3715	7
3716	1
3717	2
3718	5
3719	2
3720	6
3721	1
3722	6
3723	4
3724	2
3725	3
3726	8
3727	3
3728	4
3729	1
3730	6
3731	5
3732	4
3733	6
3734	5
3735	3
3736	3
3737	7
3738	2
3739	3
3740	4
3741	6
3742	2
3743	3
3744	3
3745	2
3746	4
3747	3
3748	6
3749	2
3750	3
3751	2
3752	3
3753	3
3754	1
3755	4
3756	4
3757	5
3758	3
3759	10
3760	4
3761	4
3762	7
3763	6
3764	2
3765	2
3766	6
3767	2
3768	7
3769	4
3770	7
3771	4
3772	8
3773	4
3774	6
3775	2
3776	9
3777	7
3778	4
3779	5
3780	6
3781	4
3782	4
3783	7
3784	3
3785	3
3786	5
3787	6
3788	2
3789	1
3790	4
3791	6
3792	6
3793	2
3794	6
3795	8
3796	3
3797	4
3798	7
3799	7
3800	1
3801	3
3802	1
3803	6
3804	7
3805	1
3806	2
3807	4
3808	6
3809	4
3810	5
3811	7
3812	2
3813	7
3814	4
3815	5
3816	10
3817	4
3818	4
3819	2
3820	2
3821	3
3822	3
3823	2
3824	3
3825	7
3826	1
3827	4
3828	2
3829	4
3830	3
3831	5
3832	3
3833	4
3834	6
3835	5
3836	3
3837	1
3838	7
3839	4
3840	5
3841	6
3842	5
3843	3
3844	3
3845	7
3846	4
3847	3
3848	4
3849	2
3850	11
3851	11
3852	4
3853	8
3854	6
3855	3
3856	6
3857	4
3858	5
3859	2
3860	6
3861	2
3862	8
3863	6
3864	6
3865	1
3866	3
3867	2
3868	5
3869	5
3870	9
3871	5
3872	2
3873	3
3874	5
3875	3
3876	5
3877	7
3878	6
3879	2
3880	4
3881	4
3882	5
3883	4
3884	3
3885	5
3886	8
3887	3
3888	4
3889	4
3890	4
3891	4
3892	4
3893	8
3894	3
3895	5
3896	7
3897	5
3898	4
3899	9
3900	3
3901	8
3902	4
3903	6
3904	6
3905	2
3906	5
3907	4
3908	5
3909	1
3910	3
3911	3
3912	7
3913	3
3914	2
3915	7
3916	5
3917	8
3918	3
3919	9
3920	3
3921	5
3922	5
3923	5
3924	1
3925	2
3926	2
3927	5
3928	2
3929	3
3930	4
3931	5
3932	3
3933	4
3934	4
3935	7
3936	5
3937	3
3938	2
3939	3
3940	5
3941	5
3942	2
3943	5
3944	8
3945	5
3946	3
3947	1
3948	8
3950	4
3951	4
3952	3
3953	10
3954	5
3955	3
3956	5
3957	2
3958	2
3959	3
3960	6
3961	2
3962	2
3963	5
3964	3
3965	1
3966	8
3967	5
3968	5
3969	6
3970	3
3971	6
3972	4
3973	3
3974	3
3975	8
3976	7
3977	3
3978	6
3979	5
3980	6
3981	6
3982	7
3983	2
3984	4
3985	5
3986	2
3987	2
3988	3
3989	3
3990	5
3991	5
3992	6
3993	9
3994	2
3995	3
3996	3
3997	7
3998	4
3999	6
4000	3
4001	1
4002	4
4003	6
4004	4
4005	5
4006	3
4007	4
4008	4
4009	2
4010	3
4011	2
4012	4
4013	1
4014	6
4015	1
4016	2
4017	4
4018	5
4019	4
4020	5
4021	3
4022	7
4023	7
4024	8
4025	4
